master_schema_version,record_id,crawler_owner,raw_schema_type,raw_file_path,raw_file_name,raw_record_index,post_id,post_url,content_hash,dedup_key,page_name,page_handle,page_url,page_followers,page_followers_raw,has_page_followers,post_type,external_url,post_content_for_labeling,post_content_length,word_count,topic_label_final,topic_label_id,label_status,label_source,annotator_1,annotator_2,annotation_round,annotation_note,is_uncertain_label,like_count,love_count,haha_count,wow_count,sad_count,angry_count,care_count,sorry_count,total_reactions,reaction_detail_sum,reaction_detail_coverage_ratio,has_reaction_total,has_reaction_details,reaction_details_status,share_count,comment_count,has_share_count,has_comment_count,has_engagement_basic,post_created_time_raw,post_created_time_unix,post_created_time_human,post_created_date,post_created_hour,post_created_weekday,timestamp_source,timestamp_status,has_post_created_time,crawl_time_raw,crawl_time_unix,crawl_time_human,metadata_observed_at,has_crawl_time,reaction_per_follower,share_per_follower,comment_per_follower,engagement_total,engagement_per_follower,usable_for_topic_classification,needs_topic_label,special_reaction_total,positive_reaction_total,negative_reaction_total,love_ratio,haha_ratio,wow_ratio,sad_ratio,angry_ratio,care_ratio,approval_index,outrage_index,amusement_index,empathy_index,polarity_score,usable_for_reaction_analysis,usable_for_engagement_analysis,exclude_reason,quality_note
teamcrawl_v1,REC_004950,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,689,953580480758557,https://www.facebook.com/reel/953580480758557,967e14bf4e4a79c5,post_id:953580480758557,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Ty Thy mở quán mới, chi gần nửa tỷ gây tranh cãi",48,12,,,unlabeled,none,,,,,0,360,2,3,0,0,0,0,,365,365,1.0,1,1,full,1,5,1,1,1,Sunday 10 May 2026 at 21:30,1778423400,2026-05-10 21:30:00,2026-05-10,21,Sunday,feed_hover,ok,1,1779468916,1779468916,2026-05-22 23:55:16,2026-05-22 23:55:16,1,1.7381e-05,4.76e-08,2.381e-07,371,1.76667e-05,1,1,5,2,0,0.005479,0.008219,0.0,0.0,0.0,0.0,0.005479,0.0,0.008219,0.0,0.005479,1,1,,
teamcrawl_v1,REC_004951,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,690,947448984864472,https://www.facebook.com/reel/947448984864472,3f1b97c7970bf4d2,post_id:947448984864472,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Tìm ra TikToker sống giàu và chill hơn cả Pun,45,10,,,unlabeled,none,,,,,0,6092,126,56,3,0,0,6,,6283,6283,1.0,1,1,full,87,47,1,1,1,Sunday 10 May 2026 at 21:25,1778423100,2026-05-10 21:25:00,2026-05-10,21,Sunday,feed_hover,ok,1,1779468924,1779468924,2026-05-22 23:55:24,2026-05-22 23:55:24,1,0.0002991905,4.1429e-06,2.2381e-06,6417,0.0003055714,1,1,191,132,0,0.020054,0.008913,0.000477,0.0,0.0,0.000955,0.020054,0.0,0.008913,0.000955,0.021009,1,1,,
teamcrawl_v1,REC_004952,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,691,2162562884491012,https://www.facebook.com/reel/2162562884491012,f556f413d68ea68c,post_id:2162562884491012,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Cô dâu để mặt mộc tung clip ""phốt"" quá trình makeup khi bị thợ đổ lỗi ngược",75,17,,,unlabeled,none,,,,,0,614,13,4,0,0,0,2,,633,633,1.0,1,1,full,1,5,1,1,1,Sunday 10 May 2026 at 21:15,1778422500,2026-05-10 21:15:00,2026-05-10,21,Sunday,feed_hover,ok,1,1779468931,1779468931,2026-05-22 23:55:31,2026-05-22 23:55:31,1,3.01429e-05,4.76e-08,2.381e-07,639,3.04286e-05,1,1,19,15,0,0.020537,0.006319,0.0,0.0,0.0,0.00316,0.020537,0.0,0.006319,0.00316,0.023697,1,1,,
teamcrawl_v1,REC_004953,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,692,1743028470018169,https://www.facebook.com/reel/1743028470018169,36d03f04f67f6d50,post_id:1743028470018169,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Cô gái Thái lấy chồng Nga nay tự tin khoe nhan sắc sau 15 ngày “trùng tu”,73,17,,,unlabeled,none,,,,,0,258,4,0,0,0,0,0,,262,262,1.0,1,1,full,4,3,1,1,1,Sunday 10 May 2026 at 21:15,1778422500,2026-05-10 21:15:00,2026-05-10,21,Sunday,feed_hover,ok,1,1779468940,1779468940,2026-05-22 23:55:40,2026-05-22 23:55:40,1,1.24762e-05,1.905e-07,1.429e-07,269,1.28095e-05,1,1,4,4,0,0.015267,0.0,0.0,0.0,0.0,0.0,0.015267,0.0,0.0,0.0,0.015267,1,1,,
teamcrawl_v1,REC_004954,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,693,2455594218218439,https://www.facebook.com/reel/2455594218218439,7e74b2c2e79103ca,post_id:2455594218218439,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Rén ngang khi nghe gái Việt lấy chồng Mỹ 6 ngày không tắm, đi vệ sinh ngay trong cái xô, gọi đầu cũng khó khăn",124,25,,,unlabeled,none,,,,,0,557,8,18,8,3,0,2,,596,596,1.0,1,1,full,20,77,1,1,1,Sunday 10 May 2026 at 21:10,1778422200,2026-05-10 21:10:00,2026-05-10,21,Sunday,feed_hover,ok,1,1779468952,1779468952,2026-05-22 23:55:52,2026-05-22 23:55:52,1,2.8381e-05,9.524e-07,3.6667e-06,693,3.3e-05,1,1,39,10,3,0.013423,0.030201,0.013423,0.005034,0.0,0.003356,0.013423,0.0,0.030201,0.008389,0.011745,1,1,,
teamcrawl_v1,REC_004955,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,694,829097916487629,https://www.facebook.com/reel/829097916487629,06ba01cbad48ae43,post_id:829097916487629,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"CĐM tranh cãi khi fan ôm Ngọc Trinh, nói “không là tỷ phú đừng lấy chồng”",73,16,,,unlabeled,none,,,,,0,136,0,0,0,0,0,0,,136,136,1.0,1,1,full,0,7,1,1,1,Sunday 10 May 2026 at 21:01,1778421660,2026-05-10 21:01:00,2026-05-10,21,Sunday,feed_hover,ok,1,1779468959,1779468959,2026-05-22 23:55:59,2026-05-22 23:55:59,1,6.4762e-06,0.0,3.333e-07,143,6.8095e-06,1,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,,
teamcrawl_v1,REC_004956,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,695,2027837028159418,https://www.facebook.com/reel/2027837028159418,1600673c903696e5,post_id:2027837028159418,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Độ Mixi cho công chúa Trang Anh lên sóng,40,9,,,unlabeled,none,,,,,0,202,16,3,0,0,0,0,,221,221,1.0,1,1,full,8,3,1,1,1,Sunday 10 May 2026 at 20:45,1778420700,2026-05-10 20:45:00,2026-05-10,20,Sunday,feed_hover,ok,1,1779468967,1779468967,2026-05-22 23:56:07,2026-05-22 23:56:07,1,1.05238e-05,3.81e-07,1.429e-07,232,1.10476e-05,1,1,19,16,0,0.072398,0.013575,0.0,0.0,0.0,0.0,0.072398,0.0,0.013575,0.0,0.072398,1,1,,
teamcrawl_v1,REC_004957,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,696,756979250742646,https://www.facebook.com/reel/756979250742646,9c0556de5d5c12cb,post_id:756979250742646,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Đổi hoa cưới gặp trúng ngay hoa bằng vàng, biểu cảm cô dâu CĐM cho rằng hơi sượng",81,18,,,unlabeled,none,,,,,0,18442,239,185,23,14,3,12,,18918,18918,1.0,1,1,full,71,442,1,1,1,Sunday 10 May 2026 at 20:40,1778420400,2026-05-10 20:40:00,2026-05-10,20,Sunday,feed_hover,ok,1,1779468978,1779468978,2026-05-22 23:56:18,2026-05-22 23:56:18,1,0.0009008571,3.381e-06,2.10476e-05,19431,0.0009252857,1,1,476,251,17,0.012633,0.009779,0.001216,0.00074,0.000159,0.000634,0.012633,0.000159,0.009779,0.001374,0.012369,1,1,,
teamcrawl_v1,REC_004958,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,697,1187532076739601,https://www.facebook.com/reel/1187532076739601,78138a0fedf5ceea,post_id:1187532076739601,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Hà Môi bị soi lạc lõng tại sự kiện, không ai ngồi gần",53,13,,,unlabeled,none,,,,,0,145,3,7,0,0,0,0,,155,155,1.0,1,1,full,8,4,1,1,1,Sunday 10 May 2026 at 20:30,1778419800,2026-05-10 20:30:00,2026-05-10,20,Sunday,feed_hover,ok,1,1779468987,1779468987,2026-05-22 23:56:27,2026-05-22 23:56:27,1,7.381e-06,3.81e-07,1.905e-07,167,7.9524e-06,1,1,10,3,0,0.019355,0.045161,0.0,0.0,0.0,0.0,0.019355,0.0,0.045161,0.0,0.019355,1,1,,
teamcrawl_v1,REC_004959,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,698,965647336181135,https://www.facebook.com/reel/965647336181135,49422a7e05603122,post_id:965647336181135,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Lại thêm 1 cô dâu gặp kiếp nạn với makeup, book giá gần 18 triệu, 9h làm lễ nhưng 8h đã vỡ nền",94,23,,,unlabeled,none,,,,,0,244,0,31,0,3,0,0,,278,278,1.0,1,1,full,2,43,1,1,1,Sunday 10 May 2026 at 20:25,1778419500,2026-05-10 20:25:00,2026-05-10,20,Sunday,feed_hover,ok,1,1779468998,1779468998,2026-05-22 23:56:38,2026-05-22 23:56:38,1,1.32381e-05,9.52e-08,2.0476e-06,323,1.5381e-05,1,1,34,0,3,0.0,0.111511,0.0,0.010791,0.0,0.0,0.0,0.0,0.111511,0.010791,-0.010791,1,1,,
teamcrawl_v1,REC_004960,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,699,1690210482417724,https://www.facebook.com/reel/1690210482417724,c5740ae6ebe17bbe,post_id:1690210482417724,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Phúng Phính gây tranh cãi vì quay ăn uống khi con đang khóc,59,13,,,unlabeled,none,,,,,0,167,2,14,0,0,0,0,,183,183,1.0,1,1,full,0,6,1,1,1,Sunday 10 May 2026 at 20:10,1778418600,2026-05-10 20:10:00,2026-05-10,20,Sunday,feed_hover,ok,1,1779469009,1779469009,2026-05-22 23:56:49,2026-05-22 23:56:49,1,8.7143e-06,0.0,2.857e-07,189,9e-06,1,1,16,2,0,0.010929,0.076503,0.0,0.0,0.0,0.0,0.010929,0.0,0.076503,0.0,0.010929,1,1,,
teamcrawl_v1,REC_004961,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,700,979015304545698,https://www.facebook.com/reel/979015304545698,545f294b9b0b2f32,post_id:979015304545698,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Vân Trang vô tư rửa xoài ở kênh rồi mukbang gây tranh cãi,57,13,,,unlabeled,none,,,,,0,690,7,14,0,0,3,2,,716,716,1.0,1,1,full,1,298,1,1,1,Sunday 10 May 2026 at 20:01,1778418060,2026-05-10 20:01:00,2026-05-10,20,Sunday,feed_hover,ok,1,1779469017,1779469017,2026-05-22 23:56:57,2026-05-22 23:56:57,1,3.40952e-05,4.76e-08,1.41905e-05,1015,4.83333e-05,1,1,26,9,3,0.009777,0.019553,0.0,0.0,0.00419,0.002793,0.009777,0.00419,0.019553,0.002793,0.00838,1,1,,
teamcrawl_v1,REC_004962,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,701,1309134348039334,https://www.facebook.com/reel/1309134348039334,9358d719c29b3d9c,post_id:1309134348039334,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Nhợn online khi coi TikToker mukbang phao câu đà điểu,53,10,,,unlabeled,none,,,,,0,2365,12,237,15,8,5,0,,2642,2642,1.0,1,1,full,17,276,1,1,1,Sunday 10 May 2026 at 19:55,1778417700,2026-05-10 19:55:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469027,1779469027,2026-05-22 23:57:07,2026-05-22 23:57:07,1,0.0001258095,8.095e-07,1.31429e-05,2935,0.0001397619,1,1,277,12,13,0.004542,0.089705,0.005678,0.003028,0.001893,0.0,0.004542,0.001893,0.089705,0.003028,-0.000379,1,1,,
teamcrawl_v1,REC_004963,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,702,2736032290129957,https://www.facebook.com/reel/2736032290129957,3677352800ad7028,post_id:2736032290129957,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Thanh Thuý chăm chỉ quảng bá phim, Đức Thịnh ở nhà thay vợ chăm con",67,15,,,unlabeled,none,,,,,0,141,3,0,0,0,0,2,,146,146,1.0,1,1,full,0,3,1,1,1,Sunday 10 May 2026 at 19:45,1778417100,2026-05-10 19:45:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469038,1779469038,2026-05-22 23:57:18,2026-05-22 23:57:18,1,6.9524e-06,0.0,1.429e-07,149,7.0952e-06,1,1,5,5,0,0.020548,0.0,0.0,0.0,0.0,0.013699,0.020548,0.0,0.0,0.013699,0.034247,1,1,,
teamcrawl_v1,REC_004964,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,703,pfbid024n5izZMRjk1rH6vHe6RF7ZiJBFn2ThvKgT9M4qcSBYoyMb6uZ75jQRJooHf6Ytsnl,https://www.facebook.com/yannews/posts/pfbid024n5izZMRjk1rH6vHe6RF7ZiJBFn2ThvKgT9M4qcSBYoyMb6uZ75jQRJooHf6Ytsnl,5ab057a0bae89fb6,post_id:pfbid024n5izZMRjk1rH6vHe6RF7ZiJBFn2ThvKgT9M4qcSBYoyMb6uZ75jQRJooHf6Ytsnl,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,post,,Lớp học dưới ánh đèn đường của thầy giáo Tây và cô bé bán vé số khiến nhiều người xúc động,90,21,,,unlabeled,none,,,,,0,1740,559,0,0,0,0,65,,2364,2364,1.0,1,1,full,60,28,1,1,1,Sunday 10 May 2026 at 19:39,1778416740,2026-05-10 19:39:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469047,1779469047,2026-05-22 23:57:27,2026-05-22 23:57:27,1,0.0001125714,2.8571e-06,1.3333e-06,2452,0.0001167619,1,1,624,624,0,0.236464,0.0,0.0,0.0,0.0,0.027496,0.236464,0.0,0.0,0.027496,0.263959,1,1,,
teamcrawl_v1,REC_004965,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,704,1540005631026065,https://www.facebook.com/reel/1540005631026065,61aab81388ee9e35,post_id:1540005631026065,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Màn diện váy cưới gây tranh luận, dân tình lo cho chủ tiệm",58,13,,,unlabeled,none,,,,,0,89,2,2,0,0,0,0,,93,93,1.0,1,1,full,1,19,1,1,1,Sunday 10 May 2026 at 19:30,1778416200,2026-05-10 19:30:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469057,1779469057,2026-05-22 23:57:37,2026-05-22 23:57:37,1,4.4286e-06,4.76e-08,9.048e-07,113,5.381e-06,1,1,4,2,0,0.021505,0.021505,0.0,0.0,0.0,0.0,0.021505,0.0,0.021505,0.0,0.021505,1,1,,
teamcrawl_v1,REC_004966,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,705,4410888532513102,https://www.facebook.com/reel/4410888532513102,2208a272ead45baa,post_id:4410888532513102,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Nhìn bàn tay Vân Trang - Hari Won mới biết chịu vất vả cỡ nào: “phú bà” chơi piano bị soi gồng cứng,99,23,,,unlabeled,none,,,,,0,1161,85,3,0,2,0,4,,1255,1255,1.0,1,1,full,12,31,1,1,1,Sunday 10 May 2026 at 19:26,1778415960,2026-05-10 19:26:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469076,1779469076,2026-05-22 23:57:56,2026-05-22 23:57:56,1,5.97619e-05,5.714e-07,1.4762e-06,1298,6.18095e-05,1,1,94,89,2,0.067729,0.00239,0.0,0.001594,0.0,0.003187,0.067729,0.0,0.00239,0.004781,0.069323,1,1,,
teamcrawl_v1,REC_004967,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,706,1707136546971152,https://www.facebook.com/reel/1707136546971152,d6e2c708f880ed05,post_id:1707136546971152,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Hoa hậu Khánh Vân “nịnh” ông xã cỡ này, hội chị em phải vào học hỏi",67,16,,,unlabeled,none,,,,,0,188,8,0,0,0,0,0,,196,196,1.0,1,1,full,0,5,1,1,1,Sunday 10 May 2026 at 19:16,1778415360,2026-05-10 19:16:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469090,1779469090,2026-05-22 23:58:10,2026-05-22 23:58:10,1,9.3333e-06,0.0,2.381e-07,201,9.5714e-06,1,1,8,8,0,0.040816,0.0,0.0,0.0,0.0,0.0,0.040816,0.0,0.0,0.0,0.040816,1,1,,
teamcrawl_v1,REC_004968,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,707,1904875586897649,https://www.facebook.com/reel/1904875586897649,73a930775af8ff9a,post_id:1904875586897649,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Bị nghi thiên vị, Hồ Việt Trung vướng tranh cãi chuyện con riêng",64,13,,,unlabeled,none,,,,,0,352,7,0,0,0,0,0,,359,359,1.0,1,1,full,2,28,1,1,1,Sunday 10 May 2026 at 19:02,1778414520,2026-05-10 19:02:00,2026-05-10,19,Sunday,feed_hover,ok,1,1779469104,1779469104,2026-05-22 23:58:24,2026-05-22 23:58:24,1,1.70952e-05,9.52e-08,1.3333e-06,389,1.85238e-05,1,1,7,7,0,0.019499,0.0,0.0,0.0,0.0,0.0,0.019499,0.0,0.0,0.0,0.019499,1,1,,
teamcrawl_v1,REC_004969,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,708,4445350142401930,https://www.facebook.com/reel/4445350142401930,a127dc0d49775730,post_id:4445350142401930,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Việt Phương Thoa “khóc ròng” khi phải chi hơn 1 cây vàng cho đám cưới Viên Vibi,79,17,,,unlabeled,none,,,,,0,10000,259,2500,9,0,0,28,,12796,12796,1.0,1,1,full,22,111,1,1,1,Sunday 10 May 2026 at 18:55,1778414100,2026-05-10 18:55:00,2026-05-10,18,Sunday,feed_hover,ok,1,1779469122,1779469122,2026-05-22 23:58:42,2026-05-22 23:58:42,1,0.0006093333,1.0476e-06,5.2857e-06,12929,0.0006156667,1,1,2796,287,0,0.020241,0.195374,0.000703,0.0,0.0,0.002188,0.020241,0.0,0.195374,0.002188,0.022429,1,1,,
teamcrawl_v1,REC_004970,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,709,1919158275452057,https://www.facebook.com/reel/1919158275452057,988657a235f4e826,post_id:1919158275452057,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Long Hour trước và sau khi ly hôn,33,8,,,unlabeled,none,,,,,0,1340,25,9,2,7,0,2,,1385,1385,1.0,1,1,full,4,23,1,1,1,Sunday 10 May 2026 at 18:45,1778413500,2026-05-10 18:45:00,2026-05-10,18,Sunday,feed_hover,ok,1,1779469136,1779469136,2026-05-22 23:58:56,2026-05-22 23:58:56,1,6.59524e-05,1.905e-07,1.0952e-06,1412,6.72381e-05,1,1,45,27,7,0.018051,0.006498,0.001444,0.005054,0.0,0.001444,0.018051,0.0,0.006498,0.006498,0.01444,1,1,,
teamcrawl_v1,REC_004971,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,710,1138487772677864,https://www.facebook.com/reel/1138487772677864,76ca7d3b9601881a,post_id:1138487772677864,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Chủ quán kể ""kiếp nạn"" nhân viên xin vào làm đúng 3 ngày rồi nghỉ, cái kết về mở 1 quán y chang",95,23,,,unlabeled,none,,,,,0,4230,17,334,5,0,0,2,,4588,4588,1.0,1,1,full,33,60,1,1,1,Sunday 10 May 2026 at 18:40,1778413200,2026-05-10 18:40:00,2026-05-10,18,Sunday,feed_hover,ok,1,1779469150,1779469150,2026-05-22 23:59:10,2026-05-22 23:59:10,1,0.0002184762,1.5714e-06,2.8571e-06,4681,0.0002229048,1,1,358,19,0,0.003705,0.072799,0.00109,0.0,0.0,0.000436,0.003705,0.0,0.072799,0.000436,0.004141,1,1,,
teamcrawl_v1,REC_004972,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,711,2452744998531636,https://www.facebook.com/reel/2452744998531636,97d6c973b0772662,post_id:2452744998531636,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Việt Phương Thoa chạy KPI sắm 1 cây vàng kịp đám cưới Viên Vibi, CĐM tò mò Phạm Thoại có mừng lại vàng không?",109,24,,,unlabeled,none,,,,,0,10957,138,876,2,0,0,10,,11983,11983,1.0,1,1,full,18,32,1,1,1,Sunday 10 May 2026 at 18:25,1778412300,2026-05-10 18:25:00,2026-05-10,18,Sunday,feed_hover,ok,1,1779469169,1779469169,2026-05-22 23:59:29,2026-05-22 23:59:29,1,0.000570619,8.571e-07,1.5238e-06,12033,0.000573,1,1,1026,148,0,0.011516,0.073104,0.000167,0.0,0.0,0.000835,0.011516,0.0,0.073104,0.000835,0.012351,1,1,,
teamcrawl_v1,REC_004973,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,712,2043196762931127,https://www.facebook.com/reel/2043196762931127,202d32a69ad5b458,post_id:2043196762931127,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Chị gái Việt lấy chồng Hàn cao tuổi thừa nhận muốn được định cư, kiếm tiền, không hề có tình yêu",96,21,,,unlabeled,none,,,,,0,1223,21,137,5,0,3,2,,1391,1391,1.0,1,1,full,30,124,1,1,1,Sunday 10 May 2026 at 18:10,1778411400,2026-05-10 18:10:00,2026-05-10,18,Sunday,feed_hover,ok,1,1779469180,1779469180,2026-05-22 23:59:40,2026-05-22 23:59:40,1,6.62381e-05,1.4286e-06,5.9048e-06,1545,7.35714e-05,1,1,168,23,3,0.015097,0.09849,0.003595,0.0,0.002157,0.001438,0.015097,0.002157,0.09849,0.001438,0.014378,1,1,,
teamcrawl_v1,REC_004974,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,713,1606767723719371,https://www.facebook.com/reel/1606767723719371,d48b81abc2e5912e,post_id:1606767723719371,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Hà Môi phỏng vấn bị nhận xét lóc chóc,37,9,,,unlabeled,none,,,,,0,108,2,6,0,0,0,0,,116,116,1.0,1,1,full,5,4,1,1,1,Sunday 10 May 2026 at 17:45,1778409900,2026-05-10 17:45:00,2026-05-10,17,Sunday,feed_hover,ok,1,1779469201,1779469201,2026-05-23 00:00:01,2026-05-23 00:00:01,1,5.5238e-06,2.381e-07,1.905e-07,125,5.9524e-06,1,1,8,2,0,0.017241,0.051724,0.0,0.0,0.0,0.0,0.017241,0.0,0.051724,0.0,0.017241,1,1,,
teamcrawl_v1,REC_004975,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,714,1260733029381868,https://www.facebook.com/reel/1260733029381868,9aff25eca28bc76a,post_id:1260733029381868,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,Việt kiều Lovely Mimi làm nails dài để gấp thịt bò sống thay đũa,64,14,,,unlabeled,none,,,,,0,338,4,33,2,0,0,0,,377,377,1.0,1,1,full,1,50,1,1,1,Sunday 10 May 2026 at 16:24,1778405040,2026-05-10 16:24:00,2026-05-10,16,Sunday,feed_hover,ok,1,1779469213,1779469213,2026-05-23 00:00:13,2026-05-23 00:00:13,1,1.79524e-05,4.76e-08,2.381e-06,428,2.0381e-05,1,1,39,4,0,0.01061,0.087533,0.005305,0.0,0.0,0.0,0.01061,0.0,0.087533,0.0,0.01061,1,1,,
teamcrawl_v1,REC_004976,phuc,schema_5_new_timestamp,data/01_Raw_Data/02_Team_Crawled_Raw/Phuc/json-yannews-chunk-v1/posts_YAN_News.json,posts_YAN_News.json,715,2524118818042440,https://www.facebook.com/reel/2524118818042440,6a27446b6c9031de,post_id:2524118818042440,YAN News,yannews,https://www.facebook.com/yannews,21000000,21000000,1,reel,,"Hồ Việt Trung bênh Saka Trương Tuyền khi bị nói nhõng nhẽo, muốn có thêm đứa nữa nhưng vợ không chịu",100,21,,,unlabeled,none,,,,,0,377,10,10,0,0,0,0,,397,397,1.0,1,1,full,2,12,1,1,1,Sunday 10 May 2026 at 16:10,1778404200,2026-05-10 16:10:00,2026-05-10,16,Sunday,feed_hover,ok,1,1779469225,1779469225,2026-05-23 00:00:25,2026-05-23 00:00:25,1,1.89048e-05,9.52e-08,5.714e-07,411,1.95714e-05,1,1,20,10,0,0.025189,0.025189,0.0,0.0,0.0,0.0,0.025189,0.0,0.025189,0.0,0.025189,1,1,,
